RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_InternalRespNum,sys_CBCVersion_CBC,pastbuyer,futurebuyer,primarybuyer,quota,CarMake,CarModel,VehicleOwnership,dailyvmt,annualvmt,carsizeselect,carimagesmall,carimagemid,carimagelarge,CBCFIX1,productuseratings_r1,productuseratings_r2,productuseratings_r3,productuseratings_r4,productuseratings_r5,productuseratings_r6,EnvLifeRatings_r1,EnvLifeRatings_r2,EnvLifeRatings_r3,EnvLifeRatings_r4,DrivingTypeExper_1,DrivingTypeExper_2,DrivingTypeExper_3,DrivingTypeExper_4,DrivingTypeExper_5,consideration_1,consideration_2,consideration_3,consideration_4,consideration_5,parkingHomeGarage,parkingHomeStructure,parkingHomeDriveway,parkingHomeStreet,parkingHomeOther,slowchargingaccess_1,slowchargingaccess_2,slowchargingaccess_3,slowchargingaccess_4,slowchargingaccess_5,slowchargingaccess_6,slowchargingaccess_7,slowchargingaccess_8,slowchargingaccess_9,fastchargingaccess,brandrank1,brankrank2,brandrank3,maintenance,income,sex,householdsize,YOB,zipcode,education,children,marriage,enthusiast,SUVbuyer,shanghai,shenzhen,chengdu,usa,mturk
998,9/23/12 17:35,9/23/12 17:45,604,783,330,3,2,1,3,6,Malibu,2,4,10,1,3,NA,NA,2,5,4,NA,5,3,3,3,4,5,5,1,2,0,0,0,1,2,3,4,0,2,1,2,6,1,1,0,0,0,0,0,0,0,0,3,22,6,10,1,6,2,1,49,53562,3,1,1,0,0,0,0,0,1,1
999,9/23/12 16:07,9/23/12 16:15,517,782,329,2,2,3,2,8,Fusion,2,6,4,2,NA,4,NA,2,5,3,4,5,1,3,2,2,2,3,1,2,0,0,0,1,2,3,4,0,3,1,3,3,1,1,0,0,0,0,0,0,0,0,3,6,8,21,3,7,1,3,40,85742,3,2,2,0,0,0,0,0,1,1
1000,9/23/12 18:28,9/23/12 18:41,774,784,331,1,2,3,4,NA,NA,3,11,11,1,2,NA,NA,2,5,2,5,5,1,2,1,5,5,5,1,0,0,0,0,1,2,3,0,0,3,1,3,4,7,1,0,0,0,0,0,0,0,0,2,21,12,16,1,8,1,3,53,46234,2,1,1,0,0,0,0,0,1,1
1001,9/23/12 18:49,9/23/12 18:56,422,785,332,3,2,1,3,8,Fiesta,2,4,6,1,2,NA,NA,2,5,4,5,5,1,4,4,2,4,5,1,2,0,0,0,1,2,0,0,0,1,6,4,6,6,1,0,0,0,5,0,0,0,0,2,8,22,3,3,2,1,2,52,45220,2,1,3,0,0,0,0,0,1,1
1002,9/23/12 4:21,9/23/12 4:29,514,781,328,1,2,1,3,NA,NA,1,11,11,1,3,NA,NA,2,5,2,5,4,3,2,3,3,5,5,1,0,0,0,0,1,2,3,4,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,3,10,8,22,5,3,2,2,45,23504,3,1,1,0,0,0,0,0,1,1
1003,9/24/12 1:54,9/24/12 2:07,766,791,338,3,3,1,5,11,elantra,2,8,4,1,4,NA,NA,2,5,3,5,4,2,4,4,4,4,4,1,0,0,0,0,1,2,3,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,2,11,21,10,4,5,2,1,44,40515,5,1,1,0,0,0,0,0,1,1
1004,9/26/12 2:18,9/26/12 2:27,531,814,351,3,3,3,6,12,RIO,4,7,5,2,NA,7,NA,2,5,3,5,5,2,2,3,3,4,4,1,0,0,0,0,1,2,3,0,0,3,1,6,1,6,1,0,3,0,0,0,0,0,9,1,19,21,11,5,12,2,2,43,98226,4,1,2,0,0,0,0,0,1,1
1005,9/24/12 7:55,9/24/12 8:05,576,804,341,3,2,1,3,24,Saturn SC-1 3 door coupe,2,5,5,1,8,NA,NA,2,4,2,4,5,2,4,2,4,5,5,1,0,3,4,0,1,2,3,4,0,3,1,3,3,7,1,0,0,0,0,0,0,0,0,3,2,10,6,5,1,2,1,48,30101,5,1,1,0,0,0,0,0,1,1
1006,9/25/12 19:52,9/25/12 20:12,1206,813,350,3,2,3,4,6,Prizm,2,8,7,1,2,NA,NA,2,5,3,5,5,1,4,1,3,4,4,1,0,0,0,0,1,2,3,0,0,1,1,2,1,1,0,0,3,0,0,0,0,0,0,2,8,6,21,1,5,2,2,10,24558,3,5,2,0,0,0,0,0,1,1
1007,9/24/12 18:37,9/24/12 18:44,413,807,344,3,2,1,3,10,Civic,2,6,2,1,4,NA,NA,2,5,5,5,5,3,4,5,5,5,5,1,2,0,0,0,1,2,3,4,0,2,6,2,6,6,0,0,0,0,5,6,0,0,9,3,10,16,15,3,2,2,3,46,78201,2,1,1,0,0,0,0,0,1,1
1008,9/24/12 16:54,9/24/12 17:04,597,806,343,3,2,3,4,10,Civic,3,6,4,2,NA,5,NA,2,5,4,5,4,2,3,3,1,4,4,1,0,0,0,0,1,2,3,4,0,1,1,5,1,1,0,0,3,0,0,0,0,0,0,2,10,14,17,5,1,1,1,49,75904,3,1,1,0,0,0,0,0,1,1
1009,9/25/12 5:36,9/25/12 5:47,665,811,348,1,3,1,5,NA,NA,1,1,1,1,8,NA,NA,2,5,4,5,4,2,2,1,1,3,3,1,0,0,0,0,1,2,3,4,0,1,1,1,2,1,0,0,0,0,0,0,0,0,9,1,3,10,22,3,5,2,1,48,98102,5,1,1,0,0,0,0,0,1,1
1010,9/24/12 15:16,9/24/12 15:29,761,805,342,3,3,1,5,10,Accord,3,4,7,1,4,NA,NA,2,4,3,5,5,2,3,4,4,5,4,1,0,0,0,0,1,2,3,4,0,3,1,3,2,1,1,0,0,0,0,0,0,0,0,3,10,8,17,3,5,1,2,47,93728,3,1,1,0,0,0,0,0,1,1
1011,9/24/12 23:12,9/24/12 23:24,702,808,345,3,3,1,5,17,Maxima,2,3,10,1,4,NA,NA,2,5,4,5,5,2,4,4,3,4,4,1,2,0,0,0,1,2,3,0,0,3,1,3,2,7,1,0,0,0,0,0,0,0,0,3,1,1,1,4,9,2,2,48,91770,5,1,1,0,0,0,0,0,1,1
1012,9/25/12 14:13,9/25/12 14:26,759,812,349,3,2,1,3,22,GTI,3,4,8,1,8,NA,NA,2,4,2,5,5,2,4,4,3,4,4,1,0,0,0,0,1,2,3,4,0,1,1,3,3,1,0,0,3,0,0,0,0,0,0,1,22,3,15,4,5,1,2,47,84663,5,NA,3,0,0,0,0,0,1,1
1013,9/23/12 23:37,9/23/12 23:45,504,787,334,2,4,1,1,11,Accent,2,4,7,1,8,NA,NA,2,5,3,3,4,1,4,4,4,5,5,1,2,0,0,0,1,2,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,2,16,5,11,4,1,2,1,51,27041,4,1,1,0,0,0,0,0,1,1
1014,9/24/12 0:11,9/24/12 0:23,745,788,335,2,2,1,1,8,Taurus,3,3,5,2,NA,4,NA,2,5,4,5,5,2,4,2,2,4,4,1,2,0,0,0,1,0,3,0,0,2,1,3,1,1,1,0,3,0,0,0,0,0,0,2,8,3,6,5,4,1,3,45,54902,4,2,1,0,0,0,0,0,1,1
1015,9/24/12 1:21,9/24/12 1:38,1034,790,337,1,3,1,5,NA,NA,2,11,1,1,3,NA,NA,2,5,4,5,5,1,5,4,4,5,4,1,0,0,0,0,1,2,3,0,0,1,1,1,1,6,0,0,0,0,0,0,0,0,0,2,21,19,17,4,2,2,2,45,46311,6,1,1,0,0,0,0,0,1,1
1016,9/26/12 22:33,9/26/12 22:41,503,815,352,3,3,3,6,8,Taurus,3,4,2,2,NA,4,NA,2,5,4,5,5,2,4,2,2,4,4,1,2,0,0,0,1,2,3,0,0,3,4,3,6,4,1,0,3,0,0,0,0,0,0,2,8,5,21,3,6,1,3,46,46208,5,2,2,0,0,0,0,0,1,1
1017,9/27/12 2:22,9/27/12 2:33,630,817,354,2,4,1,1,6,Impala 2012,2,3,7,2,NA,4,NA,2,5,2,3,3,3,4,4,3,4,4,1,2,0,0,0,1,2,3,4,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,3,6,2,15,4,11,1,2,46,94709,6,1,3,0,0,0,0,0,1,1
1018,9/27/12 4:09,9/27/12 4:16,449,818,355,2,4,1,1,19,Legacy,3,3,5,1,6,NA,NA,2,5,2,5,4,1,4,3,2,2,2,1,0,0,0,0,0,2,0,0,0,3,2,3,2,1,1,0,0,0,0,0,0,0,0,3,19,6,11,2,7,1,2,44,80011,2,1,2,0,0,0,0,0,1,1
1019,9/29/12 12:35,9/29/12 12:46,615,820,357,3,2,3,4,21,Corolla,3,9,9,2,NA,3,NA,2,5,3,5,5,1,2,2,3,5,4,1,0,0,0,0,1,2,0,0,0,1,1,3,6,1,0,0,3,0,0,0,0,0,0,3,19,21,14,5,10,2,2,44,1886,5,1,2,0,0,0,0,0,1,1
1020,9/29/12 22:29,9/29/12 22:37,488,821,358,2,3,1,1,10,Civic,2,6,9,2,NA,4,NA,2,3,2,4,4,3,2,2,4,4,3,1,2,3,4,0,0,2,3,4,0,3,1,3,3,1,0,0,0,0,0,0,0,0,0,1,10,3,2,1,4,1,4,44,90505,5,1,1,0,0,0,0,0,1,1
1021,9/30/12 0:45,9/30/12 0:53,448,822,359,1,2,3,4,8,Windstar,2,3,2,2,NA,8,NA,2,5,3,4,4,2,3,4,2,3,3,1,0,0,0,0,1,2,0,0,0,1,7,7,5,2,0,0,3,0,0,0,0,0,0,2,8,21,6,1,7,1,5,51,2895,3,1,1,0,0,0,0,0,1,1
1022,9/27/12 12:23,9/27/12 12:38,890,819,356,3,3,1,5,10,RSX type-S (Acura),4,1,2,1,8,NA,NA,2,5,2,4,2,1,4,3,2,4,4,1,2,0,0,0,1,0,0,0,0,1,1,1,6,1,0,0,0,4,0,0,0,0,0,2,3,17,2,5,6,1,2,45,22903,6,1,3,0,0,0,0,0,1,1
1023,9/30/12 3:08,9/30/12 3:17,514,823,360,3,2,1,3,19,WRX,3,9,9,1,2,NA,NA,2,4,4,4,5,1,4,4,2,5,5,1,2,0,0,0,0,2,0,4,0,1,1,1,3,1,0,0,0,0,0,0,7,0,0,2,19,21,17,4,7,1,2,39,18062,4,1,NA,0,0,0,0,0,1,1
1024,2012-9-17 15:48,2012-9-17 15:57,501,13,4,2,2,3,2,10,Pilot,2,3,4,2,NA,4,NA,2,5,5,5,NA,1,4,4,3,3,3,1,0,0,0,0,1,0,0,0,0,3,1,3,5,1,1,0,0,0,0,0,0,0,0,3,10,21,7,4,10,2,6,NA,NA,3,5,2,0,1,0,0,0,1,1
1025,2012-9-17 19:02,2012-9-17 19:10,499,16,7,2,4,1,1,24,Dodge Ram 1500,2,5,4,3,NA,NA,1,2,5,3,3,3,4,4,4,3,2,4,1,2,0,0,0,1,2,0,4,0,3,6,3,6,6,0,2,0,0,0,0,7,0,9,1,2,3,6,4,7,1,2,46,37076,5,1,2,0,1,0,0,0,1,1
1026,2012-9-17 14:13,2012-9-17 14:26,769,11,2,3,3,1,5,14,MPV,4,3,6,1,2,NA,NA,2,4,4,5,4,2,2,2,3,5,5,1,2,0,0,0,1,2,3,4,0,6,6,6,6,7,1,0,3,0,0,0,0,0,0,2,21,19,14,5,11,1,6,32,06250,3,3,1,0,1,0,0,0,1,1
1027,2012-9-17 15:40,2012-9-17 15:50,578,12,3,3,2,1,3,6,Blazer,4,4,4,1,7,NA,NA,2,5,3,4,3,2,4,3,2,4,4,1,2,0,0,0,1,2,0,0,0,3,6,3,4,1,1,0,0,0,0,0,0,0,0,3,21,6,7,5,7,1,5,47,80031,3,1,1,0,1,0,0,0,1,1
1028,2012-9-17 16:21,2012-9-17 16:32,629,14,5,2,3,3,2,17,Murano,2,6,10,2,NA,2,NA,2,4,3,3,4,3,3,2,3,4,3,1,0,0,0,0,0,2,3,4,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,3,17,21,3,5,10,2,2,46,21209,3,1,3,0,1,0,0,0,1,1
1029,2012-9-17 17:34,2012-9-17 18:01,1641,15,6,3,3,1,5,7,Dodge Avenger,2,3,9,2,NA,3,NA,2,5,4,4,5,1,4,4,1,1,2,1,0,0,0,0,1,2,3,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,3,5,8,6,3,6,1,3,44,37042,6,2,2,0,1,0,0,0,1,1
1030,2012-9-17 21:12,2012-9-17 21:28,962,20,11,3,2,1,3,8,Freestyle,3,4,2,2,NA,7,NA,2,5,4,5,5,3,5,4,3,5,5,1,0,0,0,0,1,2,3,4,0,1,1,4,3,1,0,0,3,0,0,0,0,0,0,3,8,6,21,4,9,2,4,23,02053,4,3,2,0,1,0,0,0,1,1
1031,2012-9-18 02:23,2012-9-18 02:32,545,24,15,3,3,1,5,6,Suburbn,3,9,6,1,7,NA,NA,2,4,4,5,4,4,5,4,2,2,4,1,2,0,0,0,1,2,3,0,0,4,7,4,5,7,1,0,0,0,0,0,0,0,0,3,9,7,3,5,10,1,4,38,78681,5,3,2,0,1,0,0,0,1,1
1032,2012-9-17 22:52,2012-9-17 23:05,783,22,13,3,3,3,6,24,Dodge Grand Caravan,3,3,3,3,NA,NA,8,2,5,4,5,5,2,4,3,2,4,4,1,0,0,0,0,1,2,3,0,0,4,3,4,1,1,1,0,0,0,0,0,0,0,0,3,10,21,17,4,7,2,5,34,85249,5,4,2,0,1,0,0,0,1,1
1033,2012-9-17 20:26,2012-9-17 20:39,759,18,9,2,3,1,1,21,RAV4,3,2,1,1,2,NA,NA,2,5,4,5,5,3,3,1,4,5,5,0,2,0,0,0,1,2,3,0,0,1,1,3,5,1,0,0,3,0,0,0,0,8,9,3,21,10,14,3,5,2,3,41,97213,6,2,2,0,1,0,0,0,1,1
1034,2012-9-18 02:49,2012-9-18 03:04,891,25,16,2,4,1,1,21,Tacoma,4,6,4,3,NA,NA,1,2,5,5,5,2,3,5,2,1,4,3,1,2,3,0,0,1,2,3,0,0,3,1,5,5,7,1,0,3,0,0,0,0,0,0,3,6,21,7,4,7,1,3,49,23320,5,1,NA,0,1,0,0,0,1,1
1035,2012-9-17 22:33,2012-9-17 22:46,820,21,12,3,3,1,5,11,Elantra,3,4,1,1,6,NA,NA,2,5,4,5,4,3,3,3,1,3,4,1,2,0,0,0,1,2,3,0,0,3,1,2,2,1,1,0,3,0,0,0,0,0,0,2,2,19,11,4,10,1,1,32,98030,5,1,2,0,1,0,0,0,1,1
1036,2012-9-18 05:29,2012-9-18 05:46,1040,26,17,3,2,3,4,21,Camry,4,9,9,1,6,NA,NA,2,5,4,5,5,2,4,3,3,3,4,1,2,0,0,0,1,2,0,0,0,3,7,3,3,7,1,0,0,0,0,0,0,0,0,2,21,10,24,3,7,1,2,20,93446,4,1,2,0,1,0,0,0,1,1
1037,2012-9-18 07:51,2012-9-18 08:05,869,32,23,3,2,1,3,21,Carolla,3,6,4,3,NA,NA,7,2,5,4,5,5,4,5,5,4,5,5,1,2,0,0,0,0,0,3,4,0,4,5,4,4,5,1,0,0,0,0,0,0,0,0,NA,15,13,5,4,7,2,3,35,33417,6,2,2,0,1,0,0,0,1,1
1038,2012-9-18 16:01,2012-9-18 16:12,658,35,26,3,2,3,4,9,Envoy,2,5,8,3,NA,NA,6,2,4,4,5,5,2,4,1,4,5,5,1,2,0,0,0,1,2,0,4,0,1,1,5,1,1,0,0,3,0,5,0,0,0,0,3,9,15,3,1,8,1,6,37,73632,5,3,3,0,1,0,0,0,1,1
1039,2012-9-18 14:41,2012-9-18 14:49,491,34,25,2,4,3,2,17,Murano,2,3,10,3,NA,NA,4,2,5,4,4,5,1,3,2,2,3,2,1,0,0,0,0,1,2,0,0,0,4,3,4,5,3,1,2,3,0,0,0,0,0,0,NA,17,21,9,4,7,2,3,45,59901,6,2,2,0,1,0,0,0,1,1
1040,2012-9-18 07:09,2012-9-18 07:26,1010,30,21,2,3,1,1,21,Land Cruiser,3,9,9,2,NA,2,NA,2,3,4,5,5,4,4,3,2,4,4,1,2,3,4,0,1,2,3,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,3,15,3,2,3,11,1,3,35,05443,6,2,2,0,1,0,0,0,1,1
1041,2012-9-18 07:36,2012-9-18 07:51,874,31,22,3,3,1,5,8,F150,2,5,2,2,NA,2,NA,2,5,3,5,4,3,4,4,3,4,3,1,0,0,0,0,1,2,3,0,0,3,1,3,1,1,1,0,3,0,0,0,0,0,0,2,8,9,24,2,6,1,1,35,32966,4,1,1,0,1,0,0,0,1,1
1042,2012-9-18 14:40,2012-9-18 14:49,493,33,24,2,4,1,1,17,Rogue,3,4,4,1,2,NA,NA,2,5,4,5,5,3,4,2,3,5,5,1,0,0,0,0,1,2,3,4,0,3,1,3,3,1,1,0,0,0,0,6,0,0,0,3,10,21,8,3,10,1,2,43,85250,4,1,3,0,1,0,0,0,1,1
1043,2012-9-18 06:59,2012-9-18 07:15,991,28,19,3,2,3,4,6,Aveo,3,2,1,1,6,NA,NA,2,5,3,5,5,2,3,2,2,4,5,1,0,0,0,0,1,2,0,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,3,12,6,10,1,5,2,3,44,98512,2,2,2,0,1,0,0,0,1,1
1044,2012-9-18 06:36,2012-9-18 06:47,645,27,18,3,2,1,3,3,x5,3,8,7,3,NA,NA,4,2,4,5,4,5,5,5,4,1,1,1,1,2,0,0,0,1,0,0,0,0,3,7,3,7,7,1,0,0,0,0,0,0,0,0,3,3,15,1,5,7,2,2,42,23226,5,1,2,0,1,0,0,0,1,1
1045,2012-9-18 19:42,2012-9-18 19:57,919,370,27,1,3,3,6,1,NA,1,11,11,2,NA,8,NA,2,5,4,4,5,1,4,4,2,4,3,1,0,0,0,0,1,2,3,4,0,3,1,5,3,1,1,0,0,0,0,0,0,0,0,3,5,15,17,4,12,1,4,46,77479,5,1,1,0,1,0,0,0,1,1
1046,2012-9-19 00:48,2012-9-19 00:56,470,371,28,2,2,1,1,8,Mustang Roush,3,3,5,3,NA,NA,2,2,5,3,5,4,3,4,4,3,4,4,1,2,0,0,0,1,2,3,4,0,3,1,3,6,5,1,0,0,0,5,0,7,0,0,3,2,3,9,1,1,1,2,45,95630,5,1,1,0,1,0,0,0,1,1
1047,2012-9-19 18:34,2012-9-19 18:41,418,373,30,2,3,1,1,7,Town and Country,3,1,1,3,NA,NA,7,2,5,5,5,5,5,3,4,4,4,4,0,0,0,0,5,0,2,0,0,0,3,7,4,3,7,1,0,0,0,0,0,0,0,0,3,8,9,6,2,6,2,5,48,61554,3,4,2,0,1,0,0,0,1,1
1048,2012-9-19 16:29,2012-9-19 16:42,815,372,29,3,3,3,6,10,Civic,3,8,4,2,NA,4,NA,2,5,4,4,5,3,5,3,3,3,4,1,0,0,0,0,1,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,3,10,21,14,5,7,2,5,42,98087,3,3,2,0,1,0,0,0,1,1
1049,2012-9-19 21:41,2012-9-19 21:50,534,375,32,3,3,3,6,23,XC90,3,4,3,3,NA,NA,2,2,4,4,5,5,4,5,2,3,5,5,1,0,0,0,0,1,2,3,4,0,3,1,5,4,1,1,0,3,0,0,0,0,0,0,2,8,6,23,3,9,1,5,30,08055,5,4,2,0,1,0,0,0,1,1
1050,2012-9-20 01:49,2012-9-20 01:57,468,377,34,2,4,1,1,24,Jeep Cherokee,3,2,4,2,NA,2,NA,2,4,4,5,3,4,4,4,2,4,3,1,0,0,0,0,1,2,3,0,0,1,1,2,2,1,0,0,3,0,0,0,0,0,0,2,8,21,6,4,3,1,2,44,99004,3,1,1,0,1,0,0,0,1,1
1051,2012-9-19 21:36,2012-9-19 21:44,478,374,31,2,2,3,2,17,Murano,3,3,5,2,NA,6,NA,2,5,4,4,4,2,4,4,2,4,4,1,2,0,0,0,1,2,3,4,0,3,3,3,3,3,1,0,3,0,0,0,0,0,0,2,21,17,19,3,6,1,3,44,59901,6,2,2,0,1,0,0,0,1,1
1052,2012-9-20 04:30,2012-9-20 04:40,586,378,35,1,2,1,3,10,Oddyssey,2,3,4,2,NA,8,NA,2,5,4,5,5,1,3,2,2,5,4,1,0,0,0,0,1,2,3,0,0,1,1,2,3,7,0,0,0,0,0,0,0,0,9,3,10,6,8,4,4,2,1,49,90045,5,1,1,0,1,0,0,0,1,1
1053,2012-9-21 03:40,2012-9-21 03:51,658,381,38,3,3,1,5,17,altima,2,7,10,2,NA,8,NA,2,4,4,4,5,2,4,2,3,5,5,1,0,0,0,0,1,2,3,4,0,7,7,6,7,7,0,0,3,0,0,0,0,0,0,2,16,6,9,5,5,1,4,37,16415,3,2,4,0,1,0,0,0,1,1
1054,2012-9-21 19:46,2012-9-21 19:54,474,382,39,3,2,3,4,6,Blazer,2,4,4,2,NA,7,NA,2,5,4,4,5,2,3,2,3,4,4,1,2,3,0,0,1,2,3,4,0,1,1,6,1,1,0,0,3,0,0,0,0,0,0,3,10,17,6,4,6,1,4,35,37353,4,5,2,0,1,0,0,0,1,1
1055,2012-9-21 01:06,2012-9-21 01:14,525,380,37,1,3,3,6,17,Pickup,2,1,1,1,1,NA,NA,2,5,3,4,2,2,2,2,2,2,1,1,0,0,0,0,1,2,3,0,0,1,1,1,3,1,0,2,0,0,0,0,0,0,0,3,17,7,9,4,1,2,4,41,82001,3,3,2,0,1,0,0,0,1,1
1056,2012-9-20 18:50,2012-9-20 19:06,960,379,36,2,4,3,2,12,sorento,3,9,7,2,NA,3,NA,2,5,4,4,4,3,4,4,2,2,4,1,0,0,0,0,0,2,0,0,0,1,7,3,4,7,0,0,3,0,0,0,0,0,0,3,6,8,12,5,7,2,2,41,78644,5,1,1,0,1,0,0,0,1,1
1057,2012-9-23 12:20,2012-9-23 12:31,687,383,40,2,3,3,2,6,Equinox,3,4,4,1,3,NA,NA,2,4,3,5,4,4,4,2,2,4,4,1,2,0,0,0,1,2,3,0,0,1,1,3,3,4,0,0,3,0,0,0,0,0,0,2,3,6,24,4,9,2,2,40,04062,4,1,3,0,1,0,0,0,1,1
1058,2012-9-24 12:26,2012-9-24 12:44,1063,386,43,2,3,1,1,17,Altima,2,3,4,3,NA,NA,2,2,5,4,5,4,1,5,4,1,4,4,1,0,0,0,0,0,0,0,4,0,3,1,2,3,1,1,0,0,0,0,0,0,0,0,3,10,17,11,5,4,2,4,43,23805,3,4,1,0,1,0,0,0,1,1
1059,2012-9-23 23:53,2012-9-24 00:08,913,384,41,3,3,1,5,10,CRV,3,6,3,2,NA,5,NA,2,5,4,5,5,1,3,3,3,4,4,1,2,0,0,0,1,2,3,0,0,3,1,3,4,1,0,0,0,0,0,0,0,0,9,3,15,2,10,4,9,2,4,31,92807,5,3,2,0,1,0,0,0,1,1
1060,2012-9-24 00:20,2012-9-24 00:33,824,385,42,3,3,1,5,8,Windstar,2,2,2,2,NA,2,NA,2,5,4,5,4,2,4,2,3,3,3,1,0,0,0,0,1,2,0,0,0,1,1,1,1,6,0,0,0,0,0,0,0,0,0,3,6,14,16,5,2,2,3,27,08070,2,4,4,0,1,0,0,0,1,1
1061,2012-9-25 01:31,2012-9-25 01:38,395,387,44,3,2,1,3,2,A4,4,9,9,1,6,NA,NA,2,5,5,5,5,5,5,4,3,4,4,1,0,0,0,0,1,0,0,0,0,4,1,6,1,5,1,0,3,0,5,0,0,0,0,2,15,2,3,1,12,2,4,48,40033,5,1,1,0,1,0,0,0,1,1
1062,2012-9-25 20:55,2012-9-25 21:03,454,389,46,2,2,1,1,10,Accord,2,1,2,1,3,NA,NA,2,5,2,5,4,4,3,3,4,5,3,0,0,0,0,5,1,2,0,0,0,2,2,2,2,2,1,2,0,0,0,0,0,0,0,2,3,19,8,5,1,1,1,47,65233,3,1,3,0,1,0,0,0,1,1
1063,2012-9-25 14:07,2012-9-25 14:17,628,388,45,2,3,3,2,10,Odyssey,3,4,3,3,NA,NA,6,2,4,5,5,4,1,4,4,3,3,2,1,2,0,0,0,1,2,0,0,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,2,10,21,19,1,4,2,5,46,40205,5,4,2,0,1,0,0,0,1,1
1064,2012-9-26 03:10,2012-9-26 03:25,883,391,48,3,3,1,5,8,Ranger,2,2,1,3,NA,NA,5,2,5,5,4,4,1,1,1,4,4,3,1,0,0,4,0,0,0,0,4,0,1,1,6,6,1,0,0,3,4,0,0,7,0,0,1,8,4,15,2,5,1,8,19,72015,5,1,4,0,1,0,0,0,1,1
1065,2012-9-27 18:08,2012-9-27 18:17,542,393,50,3,3,1,5,8,Escape,2,6,4,1,5,NA,NA,2,5,4,5,4,3,4,4,3,3,4,1,2,0,0,0,1,2,3,4,0,3,7,1,6,3,0,0,0,4,0,0,7,0,9,1,8,24,3,3,5,1,NA,40,97035,4,1,NA,0,1,0,0,0,1,1
1066,2012-9-29 20:35,2012-9-29 20:44,525,395,52,3,3,1,5,24,Jeep Grand Cherokee,2,9,9,2,NA,1,NA,2,4,4,5,5,4,4,2,3,4,3,1,2,0,0,0,1,2,3,4,0,1,1,2,1,1,0,0,3,0,0,0,0,0,0,3,3,21,19,2,6,1,1,33,28715,6,1,1,0,1,0,0,0,1,1
1067,2012-9-28 02:46,2012-9-28 03:05,1136,394,51,3,2,1,3,8,Windstar,3,9,7,2,NA,1,NA,2,5,4,5,5,4,4,3,3,3,3,1,0,0,0,0,1,2,3,4,0,2,1,3,7,1,1,0,3,4,0,0,0,0,0,2,6,7,8,2,5,1,4,33,68355,2,3,2,0,1,0,0,0,1,1
1068,2012-10-2 20:38,2012-10-2 20:48,607,407,54,3,3,3,6,24,Saab 9-5,2,5,6,1,1,NA,NA,2,5,4,5,5,1,4,4,4,NA,5,1,0,0,0,0,1,2,0,4,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,23,2,19,3,2,2,3,33,12866,3,2,2,0,1,0,0,0,1,1
1069,2012-10-2 10:24,2012-10-2 10:33,519,406,53,3,3,1,5,8,Explorer,3,9,7,2,NA,8,NA,2,5,4,2,1,1,2,2,1,1,1,1,2,0,0,0,1,2,3,4,0,1,1,1,3,1,0,0,0,4,0,0,0,0,0,2,6,8,21,4,7,1,1,43,36867,4,1,1,0,1,0,0,0,1,1
1070,2012-10-28 14:33,2012-10-28 14:49,966,446,83,2,3,1,1,12,Sorento,3,3,3,2,NA,6,NA,2,5,4,5,4,3,4,4,3,4,5,0,0,0,0,5,1,2,3,0,0,1,1,6,1,1,0,0,3,0,0,0,0,0,0,3,17,12,19,4,6,2,2,43,26505,4,1,3,0,1,0,0,0,1,1
1071,2012-10-27 13:20,2012-10-27 13:32,740,429,76,2,2,3,2,14,626,3,8,9,2,NA,3,NA,2,4,5,4,5,1,3,2,3,5,4,1,0,0,0,0,1,2,0,0,0,3,1,5,6,1,1,0,3,0,0,0,0,0,0,3,6,8,7,4,10,2,5,42,28540,3,4,3,0,1,0,0,0,1,1
1072,2012-10-27 07:06,2012-10-27 07:16,602,428,75,3,2,1,3,12,Optima,2,2,2,2,NA,2,NA,2,5,NA,5,5,1,5,3,2,2,3,1,0,0,0,0,1,2,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,3,8,6,9,4,2,2,1,26,18104,2,1,1,0,1,0,0,0,1,1
1073,2012-10-25 23:04,2012-10-25 23:14,628,413,60,2,4,3,2,19,Forester,3,3,4,1,7,NA,NA,2,5,4,5,5,4,4,3,3,3,2,1,2,0,0,0,1,2,3,0,0,3,1,3,6,1,1,0,3,0,0,0,7,0,0,3,19,15,22,5,11,1,4,32,57103,6,3,2,0,1,0,0,0,1,1
1074,2012-10-26 06:18,2012-10-26 06:34,959,419,66,1,3,1,5,1,NA,1,11,11,1,7,NA,NA,2,4,4,4,4,3,4,4,5,5,5,1,2,0,0,0,0,2,3,4,0,7,7,7,7,7,1,0,0,0,0,0,0,0,0,2,19,20,21,1,1,1,1,47,78006,5,1,1,0,1,0,0,0,1,1
