X.sys_SequentialRespondentNumber,compcode,workerid,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_InternalRespNum,sys_CBCVersion_CBC,user,mtwid,consent1_1,consent2_1,consent3_1,pastbuyer,futurebuyer,primarybuyer,quota,CarMake,CarModel,VehicleOwnership,dailyvmt,annualvmt,carsizeselect,carimagesmall,carimagemid,carimagelarge,Topcarsmall_1,Topcarsmall_2,Topcarsmall_3,Topcarsmall_4,Topcarsmall_5,Topcarsmall_6,Topcarsmall_7,Topcarsmall_8,Topcarmid_1,Topcarmid_2,Topcarmid_3,Topcarmid_4,Topcarmid_5,Topcarmid_6,Topcarmid_7,Topcarmid_8,Topcarlarge_1,Topcarlarge_2,Topcarlarge_3,Topcarlarge_4,Topcarlarge_5,Topcarlarge_6,Topcarlarge_7,Topcarlarge_8,CBCFIX1,CBCRAN1,CBCRAN2,CBCRAN3,CBCRAN4,CBCRAN5,CBCRAN6,CBCRAN7,CBCRAN8,CBCRAN9,CBCRAN10,CBCRAN11,CBCRAN12,CBCRAN13,CBCRAN14,CBCRAN15,productuseratings_r1,productuseratings_r2,productuseratings_r3,productuseratings_r4,productuseratings_r5,productuseratings_r6,EnvLifeRatings_r1,EnvLifeRatings_r2,EnvLifeRatings_r3,EnvLifeRatings_r4,DrivingTypeExper_1,DrivingTypeExper_2,DrivingTypeExper_3,DrivingTypeExper_4,DrivingTypeExper_5,consideration_1,consideration_2,consideration_3,consideration_4,consideration_5,parkingHomeGarage,parkingHomeStructure,parkingHomeDriveway,parkingHomeStreet,parkingHomeOther,slowchargingaccess_1,slowchargingaccess_2,slowchargingaccess_3,slowchargingaccess_4,slowchargingaccess_5,slowchargingaccess_6,slowchargingaccess_7,slowchargingaccess_8,slowchargingaccess_9,fastchargingaccess,brandrank1,brankrank2,brandrank3,maintenance,income,sex,householdsize,YOB,zipcode,education,children,marriage,sys_RespStatus,sys_DispositionCode,sys_UserAgent,sys_Browser,sys_OperatingSystem,sys_IPAddress,sys_UserJavaScript,comments
220,619235506,AEZRI4CUA340L,9/18/12 6:47,9/18/12 6:56,537,646,233,3f2jk9,NA,NA,1,1,3,3,1,5,11,Tiburon,4,9,5,1,8,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,1,3,2,3,2,2,3,1,1,3,1,3,4,3,4,4,1,5,4,3,5,5,1,0,0,0,0,1,2,3,4,0,3,1,5,5,1,1,0,3,0,0,0,0,0,0,3,16,11,6,1,11,1,3,50,1876,2,1,1,5,NA,Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1,Firefox 4.0.1,Windows XP,174.254.163.162,1,
221,642307620,A2I4V3HMJIBWP8,9/18/12 14:05,9/18/12 14:26,1228,677,254,3f2jk9,NA,NA,1,1,3,3,1,5,21,Avalon,3,6,6,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,3,3,3,2,1,1,3,1,3,1,3,2,5,4,5,4,1,NA,3,3,4,4,1,2,0,0,0,1,2,3,0,0,3,3,2,3,2,1,0,3,0,0,0,0,0,0,2,2,17,24,2,11,1,4,19,94401,5,3,2,5,NA,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",Chrome 21.0.1180.89,"Windows XP) AppleWebKit/537.1 (KHTML, like Gecko",67.188.158.89,1,None
222,958584794,A24N8DG81Y8ZCV,9/18/12 11:57,9/18/12 12:08,711,668,245,3f2jk9,NA,NA,1,1,3,3,3,6,3,M3,3,4,4,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,3,2,2,3,1,3,1,2,1,1,2,3,5,2,5,5,1,5,4,3,2,1,1,2,0,0,0,1,2,3,4,0,3,1,5,1,1,1,0,0,0,0,0,0,0,0,NA,3,19,21,2,9,1,2,43,30096,5,1,2,5,NA,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:15.0) Gecko/20100101 Firefox/15.0.1,Firefox 15.0.1,Mac OS X 10.5,66.56.59.5,1,
223,107150120,A2X1ZL6MC6A6U5,9/18/12 8:28,9/18/12 8:40,712,664,241,3f2jk9,NA,NA,1,1,3,3,1,5,10,Legend,3,3,8,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,3,3,1,3,3,3,2,3,2,1,2,3,5,4,5,4,2,3,3,2,4,4,1,2,0,0,0,1,2,3,0,0,3,1,3,2,1,1,0,0,0,0,0,0,0,0,2,10,24,21,4,5,1,2,49,79907,3,1,6,5,NA,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",Chrome 21.0.1180.89,"Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko",72.183.229.134,1,
224,628551805,AE29EAAGC9Z3Z,9/18/12 21:54,9/18/12 22:02,517,710,277,3f2jk9,NA,NA,1,1,3,3,3,6,6,Impala,3,7,9,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,1,3,1,2,3,1,2,3,1,2,2,5,3,4,5,1,1,1,3,5,3,1,0,0,0,0,1,2,3,4,0,2,1,3,6,1,0,0,0,0,0,0,0,0,9,1,1,1,1,5,8,1,3,41,37921,5,2,2,5,NA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",Chrome 21.0.1180.89,Windows NT 6.1,69.139.121.36,1,
225,786756209,snailrevolution@gmail.com,9/18/12 20:56,9/18/12 21:07,633,706,273,3f2jk9,NA,NA,1,1,3,3,3,6,1,,1,11,11,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,2,2,1,2,2,2,1,2,1,1,5,5,5,5,3,4,3,3,4,4,1,0,0,0,0,1,2,3,4,0,1,7,2,4,1,0,0,0,0,0,0,0,0,0,2,17,6,8,3,1,2,2,43,47807,5,1,3,5,NA,Mozilla/5.0 (Windows NT 6.1; rv:14.0) Gecko/20100101 Firefox/14.0.1,Firefox 14.0.1,Windows NT 6.1,98.157.213.178,1,
226,255716292,A14C8SDEDOYPDC,9/18/12 17:30,9/18/12 17:39,535,696,263,3f2jk9,NA,NA,1,1,2,4,1,1,8,Focus,2,2,5,1,8,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,3,2,1,1,3,3,1,2,1,2,3,2,1,4,4,3,3,2,3,4,4,1,2,0,0,0,1,2,3,4,0,3,2,3,7,7,1,0,0,0,0,0,0,0,0,2,17,8,19,1,5,1,2,43,80401,5,1,1,5,NA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",Chrome 21.0.1180.89,Windows NT 6.1,75.70.77.175,1,"I hope some of those options are real, they were awesome!"
227,706820141,A3RRID4J0ZJBUC,9/18/12 21:32,9/18/12 21:42,599,709,276,3f2jk9,NA,NA,1,1,2,4,3,2,22,Golf,3,4,8,1,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,1,1,2,1,2,1,1,1,1,2,1,1,5,4,5,4,1,5,2,2,5,4,1,0,0,0,0,1,2,3,4,0,2,1,3,2,1,1,0,0,0,0,0,0,0,0,2,22,3,23,2,4,1,4,42,83404,3,3,2,5,NA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",Chrome 21.0.1180.89,Windows NT 6.1,174.126.47.107,1,
228,410060993,A24HJNS6SJ692P,9/18/12 17:04,9/18/12 17:12,470,694,261,3f2jk9,NA,NA,1,1,3,2,1,3,17,Altima,2,5,9,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,2,2,2,1,3,2,1,2,1,1,1,2,5,3,5,3,1,4,3,3,5,5,1,0,0,0,0,0,2,0,0,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,3,10,17,16,4,3,2,2,41,22033,2,1,2,5,NA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1,Firefox 15.0.1,Windows NT 6.1,68.110.247.190,1,
229,841355464,A38KMK4DOJEH2U,9/18/12 18:03,9/18/12 18:13,634,698,265,3f2jk9,NA,NA,1,1,3,2,1,3,24,Sunfire,4,1,3,1,8,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,3,1,1,3,2,1,1,3,1,1,2,5,1,4,3,1,2,2,1,2,4,1,0,0,0,0,1,2,0,0,0,1,1,6,5,6,0,0,0,0,0,0,0,0,9,3,2,3,15,5,3,1,5,49,49423,5,1,1,5,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.25 (KHTML, like Gecko) Version/6.0 Safari/536.25",Safari 536.25,Macintosh,76.221.212.201,1,
230,312001574,APBZHXA176FB,9/18/12 23:30,9/18/12 23:40,569,714,281,3f2jk9,NA,NA,1,1,2,4,3,2,22,Passat,2,3,10,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,3,1,2,1,2,1,2,1,1,2,3,3,4,3,5,4,1,3,1,1,4,4,1,0,0,0,0,1,2,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,3,1,1,1,4,5,2,1,49,27707,5,1,1,5,NA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1,Firefox 15.0.1,Windows NT 6.1,24.199.220.194,1,
231,258928400,AR7I6Z8CGASAA,9/18/12 17:14,9/18/12 17:23,512,695,262,3f2jk9,NA,NA,1,1,1,3,3,6,24,ES 300,4,3,3,1,8,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,1,3,1,2,1,1,1,1,2,2,1,3,4,3,5,5,2,5,4,3,4,5,1,2,0,0,0,1,2,3,4,0,3,7,6,6,3,1,2,3,0,0,0,0,0,0,2,3,13,15,4,11,2,3,52,68154,3,1,1,5,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/534.57.5 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.4",Safari 534.57.4,Macintosh,161.130.188.42,1,Easy and well asked questions!
232,761635566,A29KIPM6NSJ4U7,9/18/12 22:11,9/18/12 22:21,565,711,278,3f2jk9,NA,NA,1,1,1,2,1,3,7,LHS,3,3,1,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,2,1,3,3,3,3,3,3,2,5,3,4,4,1,3,3,2,5,5,1,2,0,0,0,1,2,3,4,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,3,7,17,22,5,6,1,2,41,94519,4,1,1,5,NA,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3),MSIE 8.0,Windows NT 6.1,67.111.66.178,1,Interesting survey!
233,682061109,A3GZV8NU9LOJ4A,9/18/12 21:10,9/18/12 21:18,500,707,274,3f2jk9,NA,NA,1,1,3,3,1,5,21,Matrix,2,6,7,1,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,5,4,5,4,4,4,4,3,3,3,1,2,0,0,0,1,2,3,0,0,2,1,1,6,7,0,0,0,0,0,0,0,0,9,3,17,10,3,4,11,2,2,43,90027,5,1,1,5,NA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1,Firefox 15.0.1,Windows NT 6.1,173.243.153.194,1,No comments.
234,275574094,A22I5JVFWFJHV4,9/18/12 18:57,9/18/12 19:15,1082,700,267,3f2jk9,NA,NA,1,1,2,4,1,1,10,civic,2,5,4,1,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,3,3,1,1,1,3,3,3,1,3,2,1,5,3,4,4,2,2,2,2,2,1,1,2,3,4,0,1,2,3,4,0,2,2,2,6,6,1,0,0,0,0,0,0,0,0,2,10,22,21,2,6,1,2,46,NA,3,1,2,5,NA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",Chrome 21.0.1180.89,Windows NT 6.1,68.6.141.97,1,
235,381501635,AEOOAYQCQK6QQ,9/18/12 20:11,9/18/12 20:21,592,703,270,3f2jk9,NA,NA,1,1,3,2,3,4,6,Camaro,2,4,7,3,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,1,2,3,3,2,3,2,1,1,1,2,2,5,3,5,2,1,5,4,3,2,2,1,0,0,0,0,1,2,3,4,0,2,3,2,2,2,0,0,3,0,0,0,7,0,0,3,15,5,3,1,2,1,2,50,97405,2,1,1,5,NA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1,Firefox 15.0.1,Windows NT 6.1,71.34.249.207,1,
236,305849850,ASZUDK27L6P0V,9/18/12 18:04,9/18/12 18:19,916,699,266,3f2jk9,NA,NA,1,1,3,2,1,3,5,deville,2,3,10,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,1,2,2,3,3,1,3,3,2,3,2,2,5,4,4,4,3,3,3,4,5,5,1,0,0,0,0,1,2,3,4,0,3,1,5,1,6,1,0,3,0,5,0,0,0,0,2,5,8,9,4,4,2,4,37,92284,3,3,1,5,NA,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),MSIE 8.0,Windows XP,50.113.236.88,1,"I would prefer an inexpensive, environment friendly, high MPG/charge, American made, large 4 door sedan."
237,860984891,A2O2RN2KSX5BBP,9/18/12 20:06,9/18/12 20:31,1480,702,269,3f2jk9,NA,NA,1,1,3,2,1,3,10,Civic,3,3,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,2,1,1,2,2,1,2,3,2,2,3,3,5,4,5,5,3,5,4,3,4,4,1,2,0,0,0,1,2,3,0,0,1,1,1,6,6,0,0,0,0,0,0,0,0,0,2,3,10,17,4,6,2,2,46,7304,5,1,1,5,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.79 Safari/537.1",Chrome 21.0.1180.79,Macintosh,141.150.137.97,1,
238,274236053,A7CMH2W298TD3,9/18/12 22:39,9/18/12 22:51,709,712,279,3f2jk9,NA,NA,1,1,1,3,1,5,24,Lexus 1997 ES300,4,5,3,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,3,2,1,1,1,3,1,3,1,3,3,3,4,4,5,5,1,5,5,1,2,2,1,2,0,0,0,1,2,3,4,0,3,1,6,4,2,1,0,0,0,0,0,0,0,0,3,3,8,21,5,11,1,4,49,6611,5,1,NA,5,NA,Mozilla/5.0 (Windows NT 6.0; rv:15.0) Gecko/20100101 Firefox/15.0.1,Firefox 15.0.1,Windows Vista,82.69.118.34,1,
239,368809946,A186R7Z4FY5FMJ,9/18/12 17:58,9/18/12 18:25,1646,697,264,3f2jk9,NA,NA,1,1,2,2,1,1,17,Sentra,4,9,6,1,8,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,1,1,3,1,1,3,2,1,5,4,4,1,2,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,4,1,3,4,2,1,0,0,0,0,0,0,0,0,3,17,9,16,4,4,1,6,46,98682,3,6,4,5,NA,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),MSIE 9.0,Windows NT 6.1,74.95.44.251,1,
240,811031284,A2NA2OJT15COZY,9/18/12 20:39,9/18/12 20:55,954,704,271,3f2jk9,NA,NA,1,1,3,3,1,5,6,Cobalt,2,3,3,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,1,3,1,3,2,2,2,1,3,1,3,2,2,5,2,4,2,1,4,4,2,2,2,1,2,0,0,0,1,2,3,4,0,3,1,4,1,1,1,0,3,0,0,0,7,0,0,2,6,9,5,3,5,1,1,41,60051,2,1,1,5,NA,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",Chrome 21.0.1180.89,"Windows Vista) AppleWebKit/537.1 (KHTML, like Gecko",99.141.204.221,1,
241,642425192,A2Q3AG01POW571,9/18/12 22:40,9/18/12 22:48,495,713,280,3f2jk9,NA,NA,1,1,3,2,1,3,17,Maxima,3,2,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,1,1,1,1,2,1,2,1,2,3,1,3,5,3,5,5,2,4,4,3,3,4,1,0,0,0,0,1,2,3,4,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,17,21,1,4,1,NA,5,50,6405,3,1,1,5,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",Chrome 21.0.1180.89,Macintosh,67.221.82.15,1,
242,821647806,AUX0ZAY9HWUK7,9/18/12 21:14,9/18/12 21:30,953,708,275,3f2jk9,NA,NA,1,1,3,3,1,5,11,Santa Fe,4,4,9,1,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,3,3,2,2,3,2,1,2,2,3,1,1,5,4,5,5,1,4,3,2,4,4,1,2,0,4,0,1,2,0,4,0,1,1,4,1,1,0,0,3,0,0,0,0,0,0,3,11,22,21,4,8,2,2,36,92029,3,1,2,5,NA,Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/15.0.1,Firefox 15.0.1,Windows XP,108.81.59.33,1,"Didn't pay much attention to the Maker of the car - more price range, acceleration & mpg. Although mpg & acceleration don't really go together... :-)"
243,292219787,A1A0DC21YJQ65T,9/18/12 20:49,9/18/12 20:56,384,705,272,3f2jk9,NA,NA,1,1,3,3,1,5,14,Miata,4,2,2,1,6,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,2,2,1,2,3,2,2,1,3,2,3,5,1,4,3,1,4,1,1,3,3,1,0,0,0,0,1,0,0,4,0,3,1,5,1,1,1,0,0,0,0,0,0,0,0,3,14,10,2,1,10,1,4,45,72364,3,1,1,5,NA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1,Firefox 15.0.1,Windows NT 6.1,75.65.46.113,1,
244,230595648,A19XAU8SBQZLYM,9/18/12 19:24,9/18/12 19:29,297,701,268,3f2jk9,NA,NA,1,1,3,3,1,5,21,Camry,2,9,6,1,8,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,2,1,2,1,2,3,1,2,2,1,3,2,5,4,5,2,2,5,4,3,3,4,0,2,0,0,0,0,0,0,0,5,3,2,3,3,4,1,0,3,0,0,0,0,0,0,2,17,21,10,5,4,1,1,48,54115,3,1,1,5,NA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",Chrome 21.0.1180.89,Windows NT 6.1,108.91.128.115,1,
245,182571362,A2NRW37D7QPLRE,9/19/12 3:19,9/19/12 3:31,737,718,285,3f2jk9,NA,NA,1,1,3,3,3,6,4,Lesabre,4,5,10,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,1,3,2,1,1,2,3,2,3,2,2,1,5,4,4,5,2,3,2,3,4,4,1,0,0,0,0,1,2,0,0,0,3,1,3,4,1,1,0,3,0,0,0,0,0,0,3,4,3,22,4,12,2,4,51,8003,3,1,1,5,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",Chrome 21.0.1180.89,Macintosh,68.46.108.72,1,
246,417796125,A3OIZ45GRKCD91,9/19/12 2:02,9/19/12 2:15,782,716,283,3f2jk9,NA,NA,1,1,2,3,1,1,17,Altima,2,7,5,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,1,3,2,3,3,1,1,1,3,1,2,5,4,5,5,1,4,4,3,4,4,1,0,0,0,0,1,2,3,4,0,1,1,1,1,3,0,0,0,0,5,0,0,0,0,3,3,15,17,5,8,2,1,39,8857,6,1,1,5,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",Safari 534.57.2,Macintosh,24.187.21.143,1,
247,995312272,A33RWT46JOG5HR,9/19/12 2:48,9/19/12 3:01,789,717,284,3f2jk9,NA,NA,1,1,3,3,3,6,17,Sentra,3,4,7,1,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,3,1,3,3,3,2,1,2,1,2,2,1,4,2,4,2,1,3,2,3,5,5,1,2,0,4,0,1,0,3,4,0,2,6,2,2,6,1,0,0,0,0,6,7,0,0,1,17,10,24,2,5,1,2,46,85225,5,1,2,5,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.56 Safari/537.4",Chrome 22.0.1229.56,Macintosh,68.104.143.67,1,
248,434507227,A3CWGT3EMQ17Y0,9/19/12 12:08,9/19/12 12:15,417,730,287,3f2jk9,NA,NA,1,1,3,2,1,3,21,Camry,3,9,9,2,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,2,2,2,1,3,3,1,2,3,1,1,3,5,4,4,3,2,1,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,1,0,0,0,0,0,0,0,0,0,2,3,22,21,4,10,1,2,42,19054,5,1,2,5,NA,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",Chrome 21.0.1180.89,"Windows XP) AppleWebKit/537.1 (KHTML, like Gecko",71.224.115.107,1,Thank you!
249,579875958,A20A0EM29IJLSK,9/19/12 16:06,9/19/12 16:17,672,736,293,3f2jk9,NA,NA,1,1,1,3,1,5,NA,,1,11,11,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,1,2,1,2,3,1,3,2,1,3,3,2,1,5,4,5,3,1,4,4,4,4,4,1,0,0,0,0,1,2,3,0,0,1,1,2,1,1,0,0,3,0,0,0,0,0,0,3,10,21,6,5,2,1,1,37,44281,8,1,1,5,NA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1,Firefox 15.0.1,Windows NT 6.1,66.213.101.162,1,none
250,467798615,A23JZKX95M40CY,9/19/12 18:48,9/19/12 18:59,701,740,297,3f2jk9,NA,NA,1,1,3,2,1,3,8,focus,2,1,1,1,8,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,1,1,1,1,3,1,2,1,3,2,2,1,5,4,5,5,1,1,1,1,3,1,1,2,0,0,0,1,2,0,0,0,2,1,1,6,1,0,0,0,0,0,0,0,0,0,3,2,17,21,2,6,1,2,46,90266,2,NA,2,5,NA,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.19 (KHTML, like Gecko) Ubuntu/12.04 Chromium/18.0.1025.168 Chrome/18.0.1025.168 Safari/535.19",Chrome 18.0.1025.168,"Linux i686) AppleWebKit/535.19 (KHTML, like Gecko",98.154.17.0,1,thank you!
251,264272305,A3U44Z6R6KT4N6,9/19/12 15:44,9/19/12 15:53,525,733,290,3f2jk9,NA,NA,1,1,2,4,1,1,11,Sonata,3,9,8,3,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,3,3,1,3,2,1,3,3,3,3,2,2,5,4,5,NA,1,2,2,2,3,3,1,0,0,0,0,1,2,3,4,0,1,1,3,3,1,0,0,0,0,0,0,0,8,0,3,21,10,11,2,3,2,3,39,64024,4,NA,3,5,NA,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1",Chrome 21.0.1180.89,"Windows XP) AppleWebKit/537.1 (KHTML, like Gecko",173.19.123.166,1,
